#a1 a2 eps sig(A)
B0cAt B0tUc 1.3 3.6
B0cA3 B0tUc 1.3 3.6
B0tAa B0tUc 1.3 3.6
B0tAu B0tUc 1.3 3.6
B0tAg B0tUc 1.3 3.6
B0tAc B0tUc 1.3 3.6
B0tAt B0tUc 1.3 3.6
B0tA3 B0tUc 1.3 3.6
B05Aa B0tUt 1.3 3.6
B05Au B0tUt 1.3 3.6
B05Ag B0tUt 1.3 3.6
B05Ac B0tUt 1.3 3.6
B05At B0tUt 1.3 3.6
B05A3 B0tUt 1.3 3.6
B0aAa B0tUt 1.3 3.6
B0aAu B0tUt 1.3 3.6
B0aAg B0tUt 1.3 3.6
B0aAc B0tUt 1.3 3.6
B0aAt B0tUt 1.3 3.6
B0aA3 B0tUt 1.3 3.6
B0tUt B0uAa 1.3 3.6
B0tUt B0uAu 1.3 3.6
B0tUt B0uAg 1.3 3.6
B0tUt B0uAc 1.3 3.6
B0tUt B0uAt 1.3 3.6
B0tUt B0uA3 1.3 3.6
B0gAa B0tUt 1.3 3.6
B0gAu B0tUt 1.3 3.6
B0gAg B0tUt 1.3 3.6
B0gAc B0tUt 1.3 3.6
B0gAt B0tUt 1.3 3.6
B0gA3 B0tUt 1.3 3.6
B0cAa B0tUt 1.3 3.6
B0cAu B0tUt 1.3 3.6
B0cAg B0tUt 1.3 3.6
B0cAc B0tUt 1.3 3.6
B0cAt B0tUt 1.3 3.6
B0cA3 B0tUt 1.3 3.6
B0tAa B0tUt 1.3 3.6
B0tAu B0tUt 1.3 3.6
B0tAg B0tUt 1.3 3.6
B0tAc B0tUt 1.3 3.6
B0tAt B0tUt 1.3 3.6
B0tA3 B0tUt 1.3 3.6
B05Aa B0tU3 1.3 3.6
B05Au B0tU3 1.3 3.6
B05Ag B0tU3 1.3 3.6
B05Ac B0tU3 1.3 3.6
B05At B0tU3 1.3 3.6
B0aAa B0tU3 1.3 3.6
B0aAu B0tU3 1.3 3.6
B0aAg B0tU3 1.3 3.6
B0aAc B0tU3 1.3 3.6
B0aAt B0tU3 1.3 3.6
B0tU3 B0uAa 1.3 3.6
B0tU3 B0uAu 1.3 3.6
B0tU3 B0uAg 1.3 3.6
B0tU3 B0uAc 1.3 3.6
B0tU3 B0uAt 1.3 3.6
B0gAa B0tU3 1.3 3.6
B0gAu B0tU3 1.3 3.6
B0gAg B0tU3 1.3 3.6
B0gAc B0tU3 1.3 3.6
B0gAt B0tU3 1.3 3.6
B0cAa B0tU3 1.3 3.6
B0cAu B0tU3 1.3 3.6
B0cAg B0tU3 1.3 3.6
B0cAc B0tU3 1.3 3.6
B0cAt B0tU3 1.3 3.6
B0tAa B0tU3 1.3 3.6
B0tAu B0tU3 1.3 3.6
B0tAg B0tU3 1.3 3.6
B0tAc B0tU3 1.3 3.6
B0tAt B0tU3 1.3 3.6
#B0U B0C 1.3 3.6
B05Ua B0aCa 1.3 3.6
B05Ua B0aCu 1.3 3.6
B05Ua B0aCg 1.3 3.6
B05Ua B0aCc 1.3 3.6
B05Ua B0aCt 1.3 3.6
B05Ua B0aC3 1.3 3.6
B05Ua B0uCa 1.3 3.6
B05Ua B0uCu 1.3 3.6
B05Ua B0uCg 1.3 3.6
B05Ua B0uCc 1.3 3.6
B05Ua B0uCt 1.3 3.6
B05Ua B0uC3 1.3 3.6
B05Ua B0gCa 1.3 3.6
B05Ua B0gCu 1.3 3.6
B05Ua B0gCg 1.3 3.6
B05Ua B0gCc 1.3 3.6
B05Ua B0gCt 1.3 3.6
B05Ua B0gC3 1.3 3.6
B05Ua B0cCa 1.3 3.6
B05Ua B0cCu 1.3 3.6
B05Ua B0cCg 1.3 3.6
B05Ua B0cCc 1.3 3.6
B05Ua B0cCt 1.3 3.6
B05Ua B0cC3 1.3 3.6
B05Ua B0tCa 1.3 3.6
B05Ua B0tCu 1.3 3.6
B05Ua B0tCg 1.3 3.6
B05Ua B0tCc 1.3 3.6
B05Ua B0tCt 1.3 3.6
B05Ua B0tC3 1.3 3.6
B05Uu B0aCa 1.3 3.6
B05Uu B0aCu 1.3 3.6
B05Uu B0aCg 1.3 3.6
B05Uu B0aCc 1.3 3.6
B05Uu B0aCt 1.3 3.6
B05Uu B0aC3 1.3 3.6
B05Uu B0uCa 1.3 3.6
B05Uu B0uCu 1.3 3.6
B05Uu B0uCg 1.3 3.6
B05Uu B0uCc 1.3 3.6
B05Uu B0uCt 1.3 3.6
B05Uu B0uC3 1.3 3.6
B05Uu B0gCa 1.3 3.6
B05Uu B0gCu 1.3 3.6
B05Uu B0gCg 1.3 3.6
B05Uu B0gCc 1.3 3.6
B05Uu B0gCt 1.3 3.6
B05Uu B0gC3 1.3 3.6
B05Uu B0cCa 1.3 3.6
B05Uu B0cCu 1.3 3.6
B05Uu B0cCg 1.3 3.6
B05Uu B0cCc 1.3 3.6
B05Uu B0cCt 1.3 3.6
B05Uu B0cC3 1.3 3.6
B05Uu B0tCa 1.3 3.6
B05Uu B0tCu 1.3 3.6
B05Uu B0tCg 1.3 3.6
B05Uu B0tCc 1.3 3.6
B05Uu B0tCt 1.3 3.6
B05Uu B0tC3 1.3 3.6
B05Ug B0aCa 1.3 3.6
B05Ug B0aCu 1.3 3.6
B05Ug B0aCg 1.3 3.6
B05Ug B0aCc 1.3 3.6
B05Ug B0aCt 1.3 3.6
B05Ug B0aC3 1.3 3.6
B05Ug B0uCa 1.3 3.6
B05Ug B0uCu 1.3 3.6
B05Ug B0uCg 1.3 3.6
B05Ug B0uCc 1.3 3.6
B05Ug B0uCt 1.3 3.6
B05Ug B0uC3 1.3 3.6
B05Ug B0gCa 1.3 3.6
B05Ug B0gCu 1.3 3.6
B05Ug B0gCg 1.3 3.6
B05Ug B0gCc 1.3 3.6
B05Ug B0gCt 1.3 3.6
B05Ug B0gC3 1.3 3.6
B05Ug B0cCa 1.3 3.6
B05Ug B0cCu 1.3 3.6
B05Ug B0cCg 1.3 3.6
B05Ug B0cCc 1.3 3.6
B05Ug B0cCt 1.3 3.6
B05Ug B0cC3 1.3 3.6
B05Ug B0tCa 1.3 3.6
B05Ug B0tCu 1.3 3.6
B05Ug B0tCg 1.3 3.6
B05Ug B0tCc 1.3 3.6
B05Ug B0tCt 1.3 3.6
B05Ug B0tC3 1.3 3.6
B05Uc B0aCa 1.3 3.6
B05Uc B0aCu 1.3 3.6
B05Uc B0aCg 1.3 3.6
B05Uc B0aCc 1.3 3.6
B05Uc B0aCt 1.3 3.6
B05Uc B0aC3 1.3 3.6
B05Uc B0uCa 1.3 3.6
B05Uc B0uCu 1.3 3.6
B05Uc B0uCg 1.3 3.6
B05Uc B0uCc 1.3 3.6
B05Uc B0uCt 1.3 3.6
B05Uc B0uC3 1.3 3.6
B05Uc B0gCa 1.3 3.6
B05Uc B0gCu 1.3 3.6
B05Uc B0gCg 1.3 3.6
B05Uc B0gCc 1.3 3.6
B05Uc B0gCt 1.3 3.6
B05Uc B0gC3 1.3 3.6
B05Uc B0cCa 1.3 3.6
B05Uc B0cCu 1.3 3.6
B05Uc B0cCg 1.3 3.6
B05Uc B0cCc 1.3 3.6
B05Uc B0cCt 1.3 3.6
B05Uc B0cC3 1.3 3.6
B05Uc B0tCa 1.3 3.6
B05Uc B0tCu 1.3 3.6
B05Uc B0tCg 1.3 3.6
B05Uc B0tCc 1.3 3.6
B05Uc B0tCt 1.3 3.6
B05Uc B0tC3 1.3 3.6
B05Ut B0aCa 1.3 3.6
B05Ut B0aCu 1.3 3.6
B05Ut B0aCg 1.3 3.6
B05Ut B0aCc 1.3 3.6
B05Ut B0aCt 1.3 3.6
B05Ut B0aC3 1.3 3.6
B05Ut B0uCa 1.3 3.6
B05Ut B0uCu 1.3 3.6
B05Ut B0uCg 1.3 3.6
B05Ut B0uCc 1.3 3.6
B05Ut B0uCt 1.3 3.6
B05Ut B0uC3 1.3 3.6
B05Ut B0gCa 1.3 3.6
B05Ut B0gCu 1.3 3.6
B05Ut B0gCg 1.3 3.6
B05Ut B0gCc 1.3 3.6
B05Ut B0gCt 1.3 3.6
B05Ut B0gC3 1.3 3.6
B05Ut B0cCa 1.3 3.6
B05Ut B0cCu 1.3 3.6
B05Ut B0cCg 1.3 3.6
B05Ut B0cCc 1.3 3.6
B05Ut B0cCt 1.3 3.6
B05Ut B0cC3 1.3 3.6
B05Ut B0tCa 1.3 3.6
B05Ut B0tCu 1.3 3.6
B05Ut B0tCg 1.3 3.6
B05Ut B0tCc 1.3 3.6
B05Ut B0tCt 1.3 3.6
B05Ut B0tC3 1.3 3.6
B05U3 B0aCa 1.3 3.6
B05U3 B0aCu 1.3 3.6
B05U3 B0aCg 1.3 3.6
B05U3 B0aCc 1.3 3.6
B05U3 B0aCt 1.3 3.6
B05U3 B0uCa 1.3 3.6
B05U3 B0uCu 1.3 3.6
B05U3 B0uCg 1.3 3.6
B05U3 B0uCc 1.3 3.6
B05U3 B0uCt 1.3 3.6
B05U3 B0gCa 1.3 3.6
B05U3 B0gCu 1.3 3.6
B05U3 B0gCg 1.3 3.6
B05U3 B0gCc 1.3 3.6
B05U3 B0gCt 1.3 3.6
B05U3 B0cCa 1.3 3.6
B05U3 B0cCu 1.3 3.6
B05U3 B0cCg 1.3 3.6
B05U3 B0cCc 1.3 3.6
B05U3 B0cCt 1.3 3.6
B05U3 B0tCa 1.3 3.6
B05U3 B0tCu 1.3 3.6
B05U3 B0tCg 1.3 3.6
B05U3 B0tCc 1.3 3.6
B05U3 B0tCt 1.3 3.6
B05Ca B0aUa 1.3 3.6
B05Cu B0aUa 1.3 3.6
B05Cg B0aUa 1.3 3.6
B05Cc B0aUa 1.3 3.6
B05Ct B0aUa 1.3 3.6
B05C3 B0aUa 1.3 3.6
B0aCa B0aUa 1.3 3.6
B0aCu B0aUa 1.3 3.6
B0aCg B0aUa 1.3 3.6
B0aCc B0aUa 1.3 3.6
B0aCt B0aUa 1.3 3.6
B0aC3 B0aUa 1.3 3.6
B0aUa B0uCa 1.3 3.6
B0aUa B0uCu 1.3 3.6
B0aUa B0uCg 1.3 3.6
B0aUa B0uCc 1.3 3.6
B0aUa B0uCt 1.3 3.6
B0aUa B0uC3 1.3 3.6
B0aUa B0gCa 1.3 3.6
B0aUa B0gCu 1.3 3.6
B0aUa B0gCg 1.3 3.6
B0aUa B0gCc 1.3 3.6
B0aUa B0gCt 1.3 3.6
B0aUa B0gC3 1.3 3.6
B0aUa B0cCa 1.3 3.6
B0aUa B0cCu 1.3 3.6
B0aUa B0cCg 1.3 3.6
B0aUa B0cCc 1.3 3.6
B0aUa B0cCt 1.3 3.6
B0aUa B0cC3 1.3 3.6
B0aUa B0tCa 1.3 3.6
B0aUa B0tCu 1.3 3.6
B0aUa B0tCg 1.3 3.6
B0aUa B0tCc 1.3 3.6
B0aUa B0tCt 1.3 3.6
B0aUa B0tC3 1.3 3.6
B05Ca B0aUu 1.3 3.6
B05Cu B0aUu 1.3 3.6
B05Cg B0aUu 1.3 3.6
B05Cc B0aUu 1.3 3.6
B05Ct B0aUu 1.3 3.6
B05C3 B0aUu 1.3 3.6
B0aCa B0aUu 1.3 3.6
B0aCu B0aUu 1.3 3.6
B0aCg B0aUu 1.3 3.6
B0aCc B0aUu 1.3 3.6
B0aCt B0aUu 1.3 3.6
B0aC3 B0aUu 1.3 3.6
B0aUu B0uCa 1.3 3.6
B0aUu B0uCu 1.3 3.6
B0aUu B0uCg 1.3 3.6
B0aUu B0uCc 1.3 3.6
B0aUu B0uCt 1.3 3.6
B0aUu B0uC3 1.3 3.6
B0aUu B0gCa 1.3 3.6
B0aUu B0gCu 1.3 3.6
B0aUu B0gCg 1.3 3.6
B0aUu B0gCc 1.3 3.6
B0aUu B0gCt 1.3 3.6
B0aUu B0gC3 1.3 3.6
B0aUu B0cCa 1.3 3.6
B0aUu B0cCu 1.3 3.6
B0aUu B0cCg 1.3 3.6
B0aUu B0cCc 1.3 3.6
B0aUu B0cCt 1.3 3.6
B0aUu B0cC3 1.3 3.6
B0aUu B0tCa 1.3 3.6
B0aUu B0tCu 1.3 3.6
B0aUu B0tCg 1.3 3.6
B0aUu B0tCc 1.3 3.6
B0aUu B0tCt 1.3 3.6
B0aUu B0tC3 1.3 3.6
B05Ca B0aUg 1.3 3.6
B05Cu B0aUg 1.3 3.6
B05Cg B0aUg 1.3 3.6
B05Cc B0aUg 1.3 3.6
B05Ct B0aUg 1.3 3.6
B05C3 B0aUg 1.3 3.6
B0aCa B0aUg 1.3 3.6
B0aCu B0aUg 1.3 3.6
B0aCg B0aUg 1.3 3.6
B0aCc B0aUg 1.3 3.6
B0aCt B0aUg 1.3 3.6
B0aC3 B0aUg 1.3 3.6
B0aUg B0uCa 1.3 3.6
B0aUg B0uCu 1.3 3.6
B0aUg B0uCg 1.3 3.6
B0aUg B0uCc 1.3 3.6
B0aUg B0uCt 1.3 3.6
B0aUg B0uC3 1.3 3.6
B0aUg B0gCa 1.3 3.6
B0aUg B0gCu 1.3 3.6
B0aUg B0gCg 1.3 3.6
B0aUg B0gCc 1.3 3.6
B0aUg B0gCt 1.3 3.6
B0aUg B0gC3 1.3 3.6
B0aUg B0cCa 1.3 3.6
B0aUg B0cCu 1.3 3.6
B0aUg B0cCg 1.3 3.6
B0aUg B0cCc 1.3 3.6
B0aUg B0cCt 1.3 3.6
B0aUg B0cC3 1.3 3.6
B0aUg B0tCa 1.3 3.6
B0aUg B0tCu 1.3 3.6
B0aUg B0tCg 1.3 3.6
B0aUg B0tCc 1.3 3.6
B0aUg B0tCt 1.3 3.6
B0aUg B0tC3 1.3 3.6
B05Ca B0aUc 1.3 3.6
B05Cu B0aUc 1.3 3.6
B05Cg B0aUc 1.3 3.6
B05Cc B0aUc 1.3 3.6
B05Ct B0aUc 1.3 3.6
B05C3 B0aUc 1.3 3.6
B0aCa B0aUc 1.3 3.6
B0aCu B0aUc 1.3 3.6
B0aCg B0aUc 1.3 3.6
B0aCc B0aUc 1.3 3.6
B0aCt B0aUc 1.3 3.6
B0aC3 B0aUc 1.3 3.6
B0aUc B0uCa 1.3 3.6
B0aUc B0uCu 1.3 3.6
B0aUc B0uCg 1.3 3.6
B0aUc B0uCc 1.3 3.6
B0aUc B0uCt 1.3 3.6
B0aUc B0uC3 1.3 3.6
B0aUc B0gCa 1.3 3.6
B0aUc B0gCu 1.3 3.6
B0aUc B0gCg 1.3 3.6
B0aUc B0gCc 1.3 3.6
B0aUc B0gCt 1.3 3.6
B0aUc B0gC3 1.3 3.6
B0aUc B0cCa 1.3 3.6
B0aUc B0cCu 1.3 3.6
B0aUc B0cCg 1.3 3.6
B0aUc B0cCc 1.3 3.6
B0aUc B0cCt 1.3 3.6
B0aUc B0cC3 1.3 3.6
B0aUc B0tCa 1.3 3.6
B0aUc B0tCu 1.3 3.6
B0aUc B0tCg 1.3 3.6
B0aUc B0tCc 1.3 3.6
B0aUc B0tCt 1.3 3.6
B0aUc B0tC3 1.3 3.6
B05Ca B0aUt 1.3 3.6
B05Cu B0aUt 1.3 3.6
B05Cg B0aUt 1.3 3.6
B05Cc B0aUt 1.3 3.6
B05Ct B0aUt 1.3 3.6
B05C3 B0aUt 1.3 3.6
B0aCa B0aUt 1.3 3.6
B0aCu B0aUt 1.3 3.6
B0aCg B0aUt 1.3 3.6
B0aCc B0aUt 1.3 3.6
B0aCt B0aUt 1.3 3.6
B0aC3 B0aUt 1.3 3.6
B0aUt B0uCa 1.3 3.6
B0aUt B0uCu 1.3 3.6
B0aUt B0uCg 1.3 3.6
B0aUt B0uCc 1.3 3.6
B0aUt B0uCt 1.3 3.6
B0aUt B0uC3 1.3 3.6
B0aUt B0gCa 1.3 3.6
B0aUt B0gCu 1.3 3.6
B0aUt B0gCg 1.3 3.6
B0aUt B0gCc 1.3 3.6
B0aUt B0gCt 1.3 3.6
B0aUt B0gC3 1.3 3.6
B0aUt B0cCa 1.3 3.6
B0aUt B0cCu 1.3 3.6
B0aUt B0cCg 1.3 3.6
B0aUt B0cCc 1.3 3.6
B0aUt B0cCt 1.3 3.6
B0aUt B0cC3 1.3 3.6
B0aUt B0tCa 1.3 3.6
B0aUt B0tCu 1.3 3.6
B0aUt B0tCg 1.3 3.6
B0aUt B0tCc 1.3 3.6
B0aUt B0tCt 1.3 3.6
B0aUt B0tC3 1.3 3.6
B05Ca B0aU3 1.3 3.6
B05Cu B0aU3 1.3 3.6
B05Cg B0aU3 1.3 3.6
B05Cc B0aU3 1.3 3.6
B05Ct B0aU3 1.3 3.6
B0aCa B0aU3 1.3 3.6
B0aCu B0aU3 1.3 3.6
B0aCg B0aU3 1.3 3.6
B0aCc B0aU3 1.3 3.6
B0aCt B0aU3 1.3 3.6
B0aU3 B0uCa 1.3 3.6
B0aU3 B0uCu 1.3 3.6
B0aU3 B0uCg 1.3 3.6
B0aU3 B0uCc 1.3 3.6
B0aU3 B0uCt 1.3 3.6
B0aU3 B0gCa 1.3 3.6
B0aU3 B0gCu 1.3 3.6
B0aU3 B0gCg 1.3 3.6
B0aU3 B0gCc 1.3 3.6
B0aU3 B0gCt 1.3 3.6
B0aU3 B0cCa 1.3 3.6
B0aU3 B0cCu 1.3 3.6
B0aU3 B0cCg 1.3 3.6
B0aU3 B0cCc 1.3 3.6
B0aU3 B0cCt 1.3 3.6
B0aU3 B0tCa 1.3 3.6
B0aU3 B0tCu 1.3 3.6
B0aU3 B0tCg 1.3 3.6
B0aU3 B0tCc 1.3 3.6
B0aU3 B0tCt 1.3 3.6
B05Ca B0uUa 1.3 3.6
B05Cu B0uUa 1.3 3.6
B05Cg B0uUa 1.3 3.6
B05Cc B0uUa 1.3 3.6
B05Ct B0uUa 1.3 3.6
B05C3 B0uUa 1.3 3.6
B0aCa B0uUa 1.3 3.6
B0aCu B0uUa 1.3 3.6
B0aCg B0uUa 1.3 3.6
B0aCc B0uUa 1.3 3.6
B0aCt B0uUa 1.3 3.6
B0aC3 B0uUa 1.3 3.6
B0uCa B0uUa 1.3 3.6
B0uCu B0uUa 1.3 3.6
B0uCg B0uUa 1.3 3.6
B0uCc B0uUa 1.3 3.6
B0uCt B0uUa 1.3 3.6
B0uC3 B0uUa 1.3 3.6
B0gCa B0uUa 1.3 3.6
B0gCu B0uUa 1.3 3.6
B0gCg B0uUa 1.3 3.6
B0gCc B0uUa 1.3 3.6
B0gCt B0uUa 1.3 3.6
B0gC3 B0uUa 1.3 3.6
B0cCa B0uUa 1.3 3.6
B0cCu B0uUa 1.3 3.6
B0cCg B0uUa 1.3 3.6
B0cCc B0uUa 1.3 3.6
B0cCt B0uUa 1.3 3.6
B0cC3 B0uUa 1.3 3.6
B0tCa B0uUa 1.3 3.6
B0tCu B0uUa 1.3 3.6
B0tCg B0uUa 1.3 3.6
B0tCc B0uUa 1.3 3.6
B0tCt B0uUa 1.3 3.6
B0tC3 B0uUa 1.3 3.6
B05Ca B0uUu 1.3 3.6
B05Cu B0uUu 1.3 3.6
B05Cg B0uUu 1.3 3.6
B05Cc B0uUu 1.3 3.6
B05Ct B0uUu 1.3 3.6
B05C3 B0uUu 1.3 3.6
B0aCa B0uUu 1.3 3.6
B0aCu B0uUu 1.3 3.6
B0aCg B0uUu 1.3 3.6
B0aCc B0uUu 1.3 3.6
B0aCt B0uUu 1.3 3.6
B0aC3 B0uUu 1.3 3.6
B0uCa B0uUu 1.3 3.6
B0uCu B0uUu 1.3 3.6
B0uCg B0uUu 1.3 3.6
B0uCc B0uUu 1.3 3.6
B0uCt B0uUu 1.3 3.6
B0uC3 B0uUu 1.3 3.6
B0gCa B0uUu 1.3 3.6
B0gCu B0uUu 1.3 3.6
B0gCg B0uUu 1.3 3.6
B0gCc B0uUu 1.3 3.6
B0gCt B0uUu 1.3 3.6
B0gC3 B0uUu 1.3 3.6
B0cCa B0uUu 1.3 3.6
B0cCu B0uUu 1.3 3.6
B0cCg B0uUu 1.3 3.6
B0cCc B0uUu 1.3 3.6
B0cCt B0uUu 1.3 3.6
B0cC3 B0uUu 1.3 3.6
B0tCa B0uUu 1.3 3.6
B0tCu B0uUu 1.3 3.6
B0tCg B0uUu 1.3 3.6
B0tCc B0uUu 1.3 3.6
B0tCt B0uUu 1.3 3.6
B0tC3 B0uUu 1.3 3.6
B05Ca B0uUg 1.3 3.6
B05Cu B0uUg 1.3 3.6
B05Cg B0uUg 1.3 3.6
B05Cc B0uUg 1.3 3.6
B05Ct B0uUg 1.3 3.6
B05C3 B0uUg 1.3 3.6
B0aCa B0uUg 1.3 3.6
B0aCu B0uUg 1.3 3.6
B0aCg B0uUg 1.3 3.6
B0aCc B0uUg 1.3 3.6
B0aCt B0uUg 1.3 3.6
B0aC3 B0uUg 1.3 3.6
B0uCa B0uUg 1.3 3.6
B0uCu B0uUg 1.3 3.6
B0uCg B0uUg 1.3 3.6
B0uCc B0uUg 1.3 3.6
B0uCt B0uUg 1.3 3.6
B0uC3 B0uUg 1.3 3.6
B0gCa B0uUg 1.3 3.6
B0gCu B0uUg 1.3 3.6
B0gCg B0uUg 1.3 3.6
B0gCc B0uUg 1.3 3.6
B0gCt B0uUg 1.3 3.6
B0gC3 B0uUg 1.3 3.6
B0cCa B0uUg 1.3 3.6
B0cCu B0uUg 1.3 3.6
B0cCg B0uUg 1.3 3.6
B0cCc B0uUg 1.3 3.6
B0cCt B0uUg 1.3 3.6
B0cC3 B0uUg 1.3 3.6
B0tCa B0uUg 1.3 3.6
B0tCu B0uUg 1.3 3.6
B0tCg B0uUg 1.3 3.6
B0tCc B0uUg 1.3 3.6
B0tCt B0uUg 1.3 3.6
B0tC3 B0uUg 1.3 3.6
B05Ca B0uUc 1.3 3.6
B05Cu B0uUc 1.3 3.6
B05Cg B0uUc 1.3 3.6
B05Cc B0uUc 1.3 3.6
B05Ct B0uUc 1.3 3.6
B05C3 B0uUc 1.3 3.6
B0aCa B0uUc 1.3 3.6
B0aCu B0uUc 1.3 3.6
B0aCg B0uUc 1.3 3.6
B0aCc B0uUc 1.3 3.6
B0aCt B0uUc 1.3 3.6
B0aC3 B0uUc 1.3 3.6
B0uCa B0uUc 1.3 3.6
B0uCu B0uUc 1.3 3.6
B0uCg B0uUc 1.3 3.6
B0uCc B0uUc 1.3 3.6
B0uCt B0uUc 1.3 3.6
B0uC3 B0uUc 1.3 3.6
B0gCa B0uUc 1.3 3.6
B0gCu B0uUc 1.3 3.6
B0gCg B0uUc 1.3 3.6
B0gCc B0uUc 1.3 3.6
B0gCt B0uUc 1.3 3.6
B0gC3 B0uUc 1.3 3.6
B0cCa B0uUc 1.3 3.6
B0cCu B0uUc 1.3 3.6
B0cCg B0uUc 1.3 3.6
B0cCc B0uUc 1.3 3.6
B0cCt B0uUc 1.3 3.6
B0cC3 B0uUc 1.3 3.6
B0tCa B0uUc 1.3 3.6
B0tCu B0uUc 1.3 3.6
B0tCg B0uUc 1.3 3.6
B0tCc B0uUc 1.3 3.6
B0tCt B0uUc 1.3 3.6
B0tC3 B0uUc 1.3 3.6
B05Ca B0uUt 1.3 3.6
B05Cu B0uUt 1.3 3.6
B05Cg B0uUt 1.3 3.6
B05Cc B0uUt 1.3 3.6
B05Ct B0uUt 1.3 3.6
B05C3 B0uUt 1.3 3.6
B0aCa B0uUt 1.3 3.6
B0aCu B0uUt 1.3 3.6
B0aCg B0uUt 1.3 3.6
B0aCc B0uUt 1.3 3.6
B0aCt B0uUt 1.3 3.6
B0aC3 B0uUt 1.3 3.6
B0uCa B0uUt 1.3 3.6
B0uCu B0uUt 1.3 3.6
B0uCg B0uUt 1.3 3.6
B0uCc B0uUt 1.3 3.6
B0uCt B0uUt 1.3 3.6
B0uC3 B0uUt 1.3 3.6
B0gCa B0uUt 1.3 3.6
B0gCu B0uUt 1.3 3.6
B0gCg B0uUt 1.3 3.6
B0gCc B0uUt 1.3 3.6
B0gCt B0uUt 1.3 3.6
B0gC3 B0uUt 1.3 3.6
B0cCa B0uUt 1.3 3.6
B0cCu B0uUt 1.3 3.6
B0cCg B0uUt 1.3 3.6
B0cCc B0uUt 1.3 3.6
B0cCt B0uUt 1.3 3.6
B0cC3 B0uUt 1.3 3.6
B0tCa B0uUt 1.3 3.6
B0tCu B0uUt 1.3 3.6
B0tCg B0uUt 1.3 3.6
B0tCc B0uUt 1.3 3.6
B0tCt B0uUt 1.3 3.6
B0tC3 B0uUt 1.3 3.6
B05Ca B0uU3 1.3 3.6
B05Cu B0uU3 1.3 3.6
B05Cg B0uU3 1.3 3.6
B05Cc B0uU3 1.3 3.6
B05Ct B0uU3 1.3 3.6
B0aCa B0uU3 1.3 3.6
B0aCu B0uU3 1.3 3.6
B0aCg B0uU3 1.3 3.6
B0aCc B0uU3 1.3 3.6
B0aCt B0uU3 1.3 3.6
B0uCa B0uU3 1.3 3.6
B0uCu B0uU3 1.3 3.6
B0uCg B0uU3 1.3 3.6
B0uCc B0uU3 1.3 3.6
B0uCt B0uU3 1.3 3.6
B0gCa B0uU3 1.3 3.6
B0gCu B0uU3 1.3 3.6
B0gCg B0uU3 1.3 3.6
B0gCc B0uU3 1.3 3.6
B0gCt B0uU3 1.3 3.6
B0cCa B0uU3 1.3 3.6
B0cCu B0uU3 1.3 3.6
B0cCg B0uU3 1.3 3.6
B0cCc B0uU3 1.3 3.6
B0cCt B0uU3 1.3 3.6
B0tCa B0uU3 1.3 3.6
B0tCu B0uU3 1.3 3.6
B0tCg B0uU3 1.3 3.6
B0tCc B0uU3 1.3 3.6
B0tCt B0uU3 1.3 3.6
B05Ca B0gUa 1.3 3.6
B05Cu B0gUa 1.3 3.6
B05Cg B0gUa 1.3 3.6
B05Cc B0gUa 1.3 3.6
B05Ct B0gUa 1.3 3.6
B05C3 B0gUa 1.3 3.6
B0aCa B0gUa 1.3 3.6
B0aCu B0gUa 1.3 3.6
B0aCg B0gUa 1.3 3.6
B0aCc B0gUa 1.3 3.6
B0aCt B0gUa 1.3 3.6
B0aC3 B0gUa 1.3 3.6
B0gUa B0uCa 1.3 3.6
B0gUa B0uCu 1.3 3.6
B0gUa B0uCg 1.3 3.6
B0gUa B0uCc 1.3 3.6
B0gUa B0uCt 1.3 3.6
B0gUa B0uC3 1.3 3.6
B0gCa B0gUa 1.3 3.6
B0gCu B0gUa 1.3 3.6
B0gCg B0gUa 1.3 3.6
B0gCc B0gUa 1.3 3.6
B0gCt B0gUa 1.3 3.6
B0gC3 B0gUa 1.3 3.6
B0cCa B0gUa 1.3 3.6
B0cCu B0gUa 1.3 3.6
B0cCg B0gUa 1.3 3.6
B0cCc B0gUa 1.3 3.6
B0cCt B0gUa 1.3 3.6
B0cC3 B0gUa 1.3 3.6
B0gUa B0tCa 1.3 3.6
B0gUa B0tCu 1.3 3.6
B0gUa B0tCg 1.3 3.6
B0gUa B0tCc 1.3 3.6
B0gUa B0tCt 1.3 3.6
B0gUa B0tC3 1.3 3.6
B05Ca B0gUu 1.3 3.6
B05Cu B0gUu 1.3 3.6
B05Cg B0gUu 1.3 3.6
B05Cc B0gUu 1.3 3.6
B05Ct B0gUu 1.3 3.6
B05C3 B0gUu 1.3 3.6
B0aCa B0gUu 1.3 3.6
B0aCu B0gUu 1.3 3.6
B0aCg B0gUu 1.3 3.6
B0aCc B0gUu 1.3 3.6
B0aCt B0gUu 1.3 3.6
B0aC3 B0gUu 1.3 3.6
B0gUu B0uCa 1.3 3.6
B0gUu B0uCu 1.3 3.6
B0gUu B0uCg 1.3 3.6
B0gUu B0uCc 1.3 3.6
B0gUu B0uCt 1.3 3.6
B0gUu B0uC3 1.3 3.6
B0gCa B0gUu 1.3 3.6
B0gCu B0gUu 1.3 3.6
B0gCg B0gUu 1.3 3.6
B0gCc B0gUu 1.3 3.6
B0gCt B0gUu 1.3 3.6
B0gC3 B0gUu 1.3 3.6
B0cCa B0gUu 1.3 3.6
B0cCu B0gUu 1.3 3.6
B0cCg B0gUu 1.3 3.6
