#a1 a2 eps sig(A)
#S0aCt S0aGt 2.00 14.00
S0aCt B0aGt 2.00 10.00
B0aCt S0aGt 2.00 10.00
B0aCt B0aGt 2.00  6.00
#S0aC3 S0aGt 1.00 14.00
S0aC3 B0aGt 1.00 10.00
B0aC3 S0aGt 1.00 10.00
B0aC3 B0aGt 1.00  6.00
#S0aGt S0uCu 1.00 14.00
S0aGt B0uCu 1.00 10.00
B0aGt S0uCu 1.00 10.00
B0aGt B0uCu 1.00  6.00
#S0aGt S0uCt 1.00 14.00
S0aGt B0uCt 1.00 10.00
B0aGt S0uCt 1.00 10.00
B0aGt B0uCt 1.00  6.00
#S0aGt S0gCu 1.00 14.00
S0aGt B0gCu 1.00 10.00
B0aGt S0gCu 1.00 10.00
B0aGt B0gCu 1.00  6.00
#S0aGt S0gCt 1.00 14.00
S0aGt B0gCt 1.00 10.00
B0aGt S0gCt 1.00 10.00
B0aGt B0gCt 1.00  6.00
#S0aGt S0cCu 1.00 14.00
S0aGt B0cCu 1.00 10.00
B0aGt S0cCu 1.00 10.00
B0aGt B0cCu 1.00  6.00
#S0aGt S0cCt 1.00 14.00
S0aGt B0cCt 1.00 10.00
B0aGt S0cCt 1.00 10.00
B0aGt B0cCt 1.00  6.00
#S0aGt S0tCu 1.00 14.00
S0aGt B0tCu 1.00 10.00
B0aGt S0tCu 1.00 10.00
B0aGt B0tCu 1.00  6.00
#S0aGt S0tCt 1.00 14.00
S0aGt B0tCt 1.00 10.00
B0aGt S0tCt 1.00 10.00
B0aGt B0tCt 1.00  6.00
#S05Cu S0aG3 1.00 14.00
S05Cu B0aG3 1.00 10.00
B05Cu S0aG3 1.00 10.00
B05Cu B0aG3 1.00  6.00
#S05Ct S0aG3 1.00 14.00
S05Ct B0aG3 1.00 10.00
B05Ct S0aG3 1.00 10.00
B05Ct B0aG3 1.00  6.00
#S0aCu S0aG3 1.00 14.00
S0aCu B0aG3 1.00 10.00
B0aCu S0aG3 1.00 10.00
B0aCu B0aG3 1.00  6.00
#S0aCt S0aG3 1.00 14.00
S0aCt B0aG3 1.00 10.00
B0aCt S0aG3 1.00 10.00
B0aCt B0aG3 1.00  6.00
#S0aG3 S0uCu 1.00 14.00
S0aG3 B0uCu 1.00 10.00
B0aG3 S0uCu 1.00 10.00
B0aG3 B0uCu 1.00  6.00
#S0aG3 S0uCt 1.00 14.00
S0aG3 B0uCt 1.00 10.00
B0aG3 S0uCt 1.00 10.00
B0aG3 B0uCt 1.00  6.00
#S0aG3 S0gCu 1.00 14.00
S0aG3 B0gCu 1.00 10.00
B0aG3 S0gCu 1.00 10.00
B0aG3 B0gCu 1.00  6.00
#S0aG3 S0gCt 1.00 14.00
S0aG3 B0gCt 1.00 10.00
B0aG3 S0gCt 1.00 10.00
B0aG3 B0gCt 1.00  6.00
#S0aG3 S0cCu 1.00 14.00
S0aG3 B0cCu 1.00 10.00
B0aG3 S0cCu 1.00 10.00
B0aG3 B0cCu 1.00  6.00
#S0aG3 S0cCt 1.00 14.00
S0aG3 B0cCt 1.00 10.00
B0aG3 S0cCt 1.00 10.00
B0aG3 B0cCt 1.00  6.00
#S0aG3 S0tCu 1.00 14.00
S0aG3 B0tCu 1.00 10.00
B0aG3 S0tCu 1.00 10.00
B0aG3 B0tCu 1.00  6.00
#S0aG3 S0tCt 1.00 14.00
S0aG3 B0tCt 1.00 10.00
B0aG3 S0tCt 1.00 10.00
B0aG3 B0tCt 1.00  6.00
#S05Ca S0uGa 1.00 14.00
S05Ca B0uGa 1.00 10.00
B05Ca S0uGa 1.00 10.00
B05Ca B0uGa 1.00  6.00
#S0aCa S0uGa 1.00 14.00
S0aCa B0uGa 1.00 10.00
B0aCa S0uGa 1.00 10.00
B0aCa B0uGa 1.00  6.00
#S0uCa S0uGa 2.00 14.00
S0uCa B0uGa 2.00 10.00
B0uCa S0uGa 2.00 10.00
B0uCa B0uGa 2.00  6.00
#S0uCu S0uGa 1.00 14.00
S0uCu B0uGa 1.00 10.00
B0uCu S0uGa 1.00 10.00
B0uCu B0uGa 1.00  6.00
#S0uCg S0uGa 1.00 14.00
S0uCg B0uGa 1.00 10.00
B0uCg S0uGa 1.00 10.00
B0uCg B0uGa 1.00  6.00
#S0uCc S0uGa 1.00 14.00
S0uCc B0uGa 1.00 10.00
B0uCc S0uGa 1.00 10.00
B0uCc B0uGa 1.00  6.00
#S0uCt S0uGa 1.00 14.00
S0uCt B0uGa 1.00 10.00
B0uCt S0uGa 1.00 10.00
B0uCt B0uGa 1.00  6.00
#S0uC3 S0uGa 1.00 14.00
S0uC3 B0uGa 1.00 10.00
B0uC3 S0uGa 1.00 10.00
B0uC3 B0uGa 1.00  6.00
#S0gCa S0uGa 1.00 14.00
S0gCa B0uGa 1.00 10.00
B0gCa S0uGa 1.00 10.00
B0gCa B0uGa 1.00  6.00
#S0cCa S0uGa 1.00 14.00
S0cCa B0uGa 1.00 10.00
B0cCa S0uGa 1.00 10.00
B0cCa B0uGa 1.00  6.00
#S0tCa S0uGa 2.00 14.00
S0tCa B0uGa 2.00 10.00
B0tCa S0uGa 2.00 10.00
B0tCa B0uGa 2.00  6.00
#S0tCu S0uGa 1.00 14.00
S0tCu B0uGa 1.00 10.00
B0tCu S0uGa 1.00 10.00
B0tCu B0uGa 1.00  6.00
#S0tCg S0uGa 1.00 14.00
S0tCg B0uGa 1.00 10.00
B0tCg S0uGa 1.00 10.00
B0tCg B0uGa 1.00  6.00
#S0tCc S0uGa 1.00 14.00
S0tCc B0uGa 1.00 10.00
B0tCc S0uGa 1.00 10.00
B0tCc B0uGa 1.00  6.00
#S0tCt S0uGa 1.00 14.00
S0tCt B0uGa 1.00 10.00
B0tCt S0uGa 1.00 10.00
B0tCt B0uGa 1.00  6.00
#S0tC3 S0uGa 1.00 14.00
S0tC3 B0uGa 1.00 10.00
B0tC3 S0uGa 1.00 10.00
B0tC3 B0uGa 1.00  6.00
#S05Ca S0uGu 1.00 14.00
S05Ca B0uGu 1.00 10.00
B05Ca S0uGu 1.00 10.00
B05Ca B0uGu 1.00  6.00
#S0aCa S0uGu 2.00 14.00
S0aCa B0uGu 2.00 10.00
B0aCa S0uGu 2.00 10.00
B0aCa B0uGu 2.00  6.00
#S0aCu S0uGu 1.00 14.00
S0aCu B0uGu 1.00 10.00
B0aCu S0uGu 1.00 10.00
B0aCu B0uGu 1.00  6.00
#S0aCg S0uGu 1.00 14.00
S0aCg B0uGu 1.00 10.00
B0aCg S0uGu 1.00 10.00
B0aCg B0uGu 1.00  6.00
#S0aCc S0uGu 1.00 14.00
S0aCc B0uGu 1.00 10.00
B0aCc S0uGu 1.00 10.00
B0aCc B0uGu 1.00  6.00
#S0aCt S0uGu 1.00 14.00
S0aCt B0uGu 1.00 10.00
B0aCt S0uGu 1.00 10.00
B0aCt B0uGu 1.00  6.00
#S0aC3 S0uGu 1.00 14.00
S0aC3 B0uGu 1.00 10.00
B0aC3 S0uGu 1.00 10.00
B0aC3 B0uGu 1.00  6.00
#S0uCa S0uGu 1.00 14.00
S0uCa B0uGu 1.00 10.00
B0uCa S0uGu 1.00 10.00
B0uCa B0uGu 1.00  6.00
#S0gCa S0uGu 1.00 14.00
S0gCa B0uGu 1.00 10.00
B0gCa S0uGu 1.00 10.00
B0gCa B0uGu 1.00  6.00
#S0cCa S0uGu 1.00 14.00
S0cCa B0uGu 1.00 10.00
B0cCa S0uGu 1.00 10.00
B0cCa B0uGu 1.00  6.00
#S0tCa S0uGu 1.00 14.00
S0tCa B0uGu 1.00 10.00
B0tCa S0uGu 1.00 10.00
B0tCa B0uGu 1.00  6.00
#S05Ca S0uGg 1.00 14.00
S05Ca B0uGg 1.00 10.00
B05Ca S0uGg 1.00 10.00
B05Ca B0uGg 1.00  6.00
#S0aCa S0uGg 1.00 14.00
S0aCa B0uGg 1.00 10.00
B0aCa S0uGg 1.00 10.00
B0aCa B0uGg 1.00  6.00
#S0uCa S0uGg 1.00 14.00
S0uCa B0uGg 1.00 10.00
B0uCa S0uGg 1.00 10.00
B0uCa B0uGg 1.00  6.00
#S0gCa S0uGg 1.00 14.00
S0gCa B0uGg 1.00 10.00
B0gCa S0uGg 1.00 10.00
B0gCa B0uGg 1.00  6.00
#S0cCa S0uGg 2.00 14.00
S0cCa B0uGg 2.00 10.00
B0cCa S0uGg 2.00 10.00
B0cCa B0uGg 2.00  6.00
#S0cCu S0uGg 1.00 14.00
S0cCu B0uGg 1.00 10.00
B0cCu S0uGg 1.00 10.00
B0cCu B0uGg 1.00  6.00
#S0cCg S0uGg 1.00 14.00
S0cCg B0uGg 1.00 10.00
B0cCg S0uGg 1.00 10.00
B0cCg B0uGg 1.00  6.00
#S0cCc S0uGg 1.00 14.00
S0cCc B0uGg 1.00 10.00
B0cCc S0uGg 1.00 10.00
B0cCc B0uGg 1.00  6.00
#S0cCt S0uGg 1.00 14.00
S0cCt B0uGg 1.00 10.00
B0cCt S0uGg 1.00 10.00
B0cCt B0uGg 1.00  6.00
#S0cC3 S0uGg 1.00 14.00
S0cC3 B0uGg 1.00 10.00
B0cC3 S0uGg 1.00 10.00
B0cC3 B0uGg 1.00  6.00
#S0tCa S0uGg 1.00 14.00
S0tCa B0uGg 1.00 10.00
B0tCa S0uGg 1.00 10.00
B0tCa B0uGg 1.00  6.00
#S05Ca S0uGc 1.00 14.00
S05Ca B0uGc 1.00 10.00
B05Ca S0uGc 1.00 10.00
B05Ca B0uGc 1.00  6.00
#S0aCa S0uGc 1.00 14.00
S0aCa B0uGc 1.00 10.00
B0aCa S0uGc 1.00 10.00
B0aCa B0uGc 1.00  6.00
#S0uCa S0uGc 1.00 14.00
S0uCa B0uGc 1.00 10.00
B0uCa S0uGc 1.00 10.00
B0uCa B0uGc 1.00  6.00
#S0gCa S0uGc 2.00 14.00
S0gCa B0uGc 2.00 10.00
B0gCa S0uGc 2.00 10.00
B0gCa B0uGc 2.00  6.00
#S0gCu S0uGc 1.00 14.00
S0gCu B0uGc 1.00 10.00
B0gCu S0uGc 1.00 10.00
B0gCu B0uGc 1.00  6.00
#S0gCg S0uGc 1.00 14.00
S0gCg B0uGc 1.00 10.00
B0gCg S0uGc 1.00 10.00
B0gCg B0uGc 1.00  6.00
#S0gCc S0uGc 1.00 14.00
S0gCc B0uGc 1.00 10.00
B0gCc S0uGc 1.00 10.00
B0gCc B0uGc 1.00  6.00
#S0gCt S0uGc 1.00 14.00
S0gCt B0uGc 1.00 10.00
B0gCt S0uGc 1.00 10.00
B0gCt B0uGc 1.00  6.00
#S0gC3 S0uGc 1.00 14.00
S0gC3 B0uGc 1.00 10.00
B0gC3 S0uGc 1.00 10.00
B0gC3 B0uGc 1.00  6.00
#S0cCa S0uGc 1.00 14.00
S0cCa B0uGc 1.00 10.00
B0cCa S0uGc 1.00 10.00
B0cCa B0uGc 1.00  6.00
#S0tCa S0uGc 1.00 14.00
S0tCa B0uGc 1.00 10.00
B0tCa S0uGc 1.00 10.00
B0tCa B0uGc 1.00  6.00
#S05Ca S0uGt 1.00 14.00
S05Ca B0uGt 1.00 10.00
B05Ca S0uGt 1.00 10.00
B05Ca B0uGt 1.00  6.00
#S0aCa S0uGt 2.00 14.00
S0aCa B0uGt 2.00 10.00
B0aCa S0uGt 2.00 10.00
B0aCa B0uGt 2.00  6.00
#S0aCu S0uGt 1.00 14.00
S0aCu B0uGt 1.00 10.00
B0aCu S0uGt 1.00 10.00
B0aCu B0uGt 1.00  6.00
#S0aCg S0uGt 1.00 14.00
S0aCg B0uGt 1.00 10.00
B0aCg S0uGt 1.00 10.00
B0aCg B0uGt 1.00  6.00
#S0aCc S0uGt 1.00 14.00
S0aCc B0uGt 1.00 10.00
B0aCc S0uGt 1.00 10.00
B0aCc B0uGt 1.00  6.00
#S0aCt S0uGt 1.00 14.00
S0aCt B0uGt 1.00 10.00
B0aCt S0uGt 1.00 10.00
B0aCt B0uGt 1.00  6.00
#S0aC3 S0uGt 1.00 14.00
S0aC3 B0uGt 1.00 10.00
B0aC3 S0uGt 1.00 10.00
B0aC3 B0uGt 1.00  6.00
#S0uCa S0uGt 1.00 14.00
S0uCa B0uGt 1.00 10.00
B0uCa S0uGt 1.00 10.00
B0uCa B0uGt 1.00  6.00
#S0gCa S0uGt 1.00 14.00
S0gCa B0uGt 1.00 10.00
B0gCa S0uGt 1.00 10.00
B0gCa B0uGt 1.00  6.00
#S0cCa S0uGt 1.00 14.00
S0cCa B0uGt 1.00 10.00
B0cCa S0uGt 1.00 10.00
B0cCa B0uGt 1.00  6.00
#S0tCa S0uGt 1.00 14.00
S0tCa B0uGt 1.00 10.00
B0tCa S0uGt 1.00 10.00
B0tCa B0uGt 1.00  6.00
#S05Ca S0uG3 1.00 14.00
S05Ca B0uG3 1.00 10.00
B05Ca S0uG3 1.00 10.00
B05Ca B0uG3 1.00  6.00
#S0aCa S0uG3 1.00 14.00
S0aCa B0uG3 1.00 10.00
B0aCa S0uG3 1.00 10.00
B0aCa B0uG3 1.00  6.00
#S0uCa S0uG3 1.00 14.00
S0uCa B0uG3 1.00 10.00
B0uCa S0uG3 1.00 10.00
B0uCa B0uG3 1.00  6.00
#S0gCa S0uG3 1.00 14.00
S0gCa B0uG3 1.00 10.00
B0gCa S0uG3 1.00 10.00
B0gCa B0uG3 1.00  6.00
#S0cCa S0uG3 1.00 14.00
S0cCa B0uG3 1.00 10.00
B0cCa S0uG3 1.00 10.00
B0cCa B0uG3 1.00  6.00
#S0tCa S0uG3 1.00 14.00
S0tCa B0uG3 1.00 10.00
B0tCa S0uG3 1.00 10.00
B0tCa B0uG3 1.00  6.00
#S05Cc S0gGa 1.00 14.00
S05Cc B0gGa 1.00 10.00
B05Cc S0gGa 1.00 10.00
B05Cc B0gGa 1.00  6.00
#S0aCc S0gGa 1.00 14.00
S0aCc B0gGa 1.00 10.00
B0aCc S0gGa 1.00 10.00
B0aCc B0gGa 1.00  6.00
#S0gGa S0uCa 1.00 14.00
S0gGa B0uCa 1.00 10.00
B0gGa S0uCa 1.00 10.00
B0gGa B0uCa 1.00  6.00
#S0gGa S0uCu 1.00 14.00
S0gGa B0uCu 1.00 10.00
B0gGa S0uCu 1.00 10.00
B0gGa B0uCu 1.00  6.00
#S0gGa S0uCg 1.00 14.00
S0gGa B0uCg 1.00 10.00
B0gGa S0uCg 1.00 10.00
B0gGa B0uCg 1.00  6.00
#S0gGa S0uCc 2.00 14.00
S0gGa B0uCc 2.00 10.00
B0gGa S0uCc 2.00 10.00
B0gGa B0uCc 2.00  6.00
#S0gGa S0uCt 1.00 14.00
S0gGa B0uCt 1.00 10.00
B0gGa S0uCt 1.00 10.00
B0gGa B0uCt 1.00  6.00
#S0gGa S0uC3 1.00 14.00
S0gGa B0uC3 1.00 10.00
B0gGa S0uC3 1.00 10.00
B0gGa B0uC3 1.00  6.00
#S0gCc S0gGa 1.00 14.00
S0gCc B0gGa 1.00 10.00
B0gCc S0gGa 1.00 10.00
B0gCc B0gGa 1.00  6.00
#S0cCc S0gGa 1.00 14.00
S0cCc B0gGa 1.00 10.00
B0cCc S0gGa 1.00 10.00
B0cCc B0gGa 1.00  6.00
#S0gGa S0tCa 1.00 14.00
S0gGa B0tCa 1.00 10.00
B0gGa S0tCa 1.00 10.00
B0gGa B0tCa 1.00  6.00
#S0gGa S0tCu 1.00 14.00
S0gGa B0tCu 1.00 10.00
B0gGa S0tCu 1.00 10.00
B0gGa B0tCu 1.00  6.00
#S0gGa S0tCg 1.00 14.00
S0gGa B0tCg 1.00 10.00
B0gGa S0tCg 1.00 10.00
B0gGa B0tCg 1.00  6.00
#S0gGa S0tCc 2.00 14.00
S0gGa B0tCc 2.00 10.00
B0gGa S0tCc 2.00 10.00
B0gGa B0tCc 2.00  6.00
#S0gGa S0tCt 1.00 14.00
S0gGa B0tCt 1.00 10.00
B0gGa S0tCt 1.00 10.00
B0gGa B0tCt 1.00  6.00
#S0gGa S0tC3 1.00 14.00
S0gGa B0tC3 1.00 10.00
B0gGa S0tC3 1.00 10.00
B0gGa B0tC3 1.00  6.00
#S05Cc S0gGu 1.00 14.00
S05Cc B0gGu 1.00 10.00
B05Cc S0gGu 1.00 10.00
B05Cc B0gGu 1.00  6.00
#S0aCa S0gGu 1.00 14.00
S0aCa B0gGu 1.00 10.00
B0aCa S0gGu 1.00 10.00
B0aCa B0gGu 1.00  6.00
#S0aCu S0gGu 1.00 14.00
S0aCu B0gGu 1.00 10.00
B0aCu S0gGu 1.00 10.00
B0aCu B0gGu 1.00  6.00
#S0aCg S0gGu 1.00 14.00
S0aCg B0gGu 1.00 10.00
B0aCg S0gGu 1.00 10.00
B0aCg B0gGu 1.00  6.00
#S0aCc S0gGu 2.00 14.00
S0aCc B0gGu 2.00 10.00
B0aCc S0gGu 2.00 10.00
B0aCc B0gGu 2.00  6.00
#S0aCt S0gGu 1.00 14.00
S0aCt B0gGu 1.00 10.00
B0aCt S0gGu 1.00 10.00
B0aCt B0gGu 1.00  6.00
#S0aC3 S0gGu 1.00 14.00
S0aC3 B0gGu 1.00 10.00
B0aC3 S0gGu 1.00 10.00
B0aC3 B0gGu 1.00  6.00
#S0gGu S0uCc 1.00 14.00
S0gGu B0uCc 1.00 10.00
B0gGu S0uCc 1.00 10.00
B0gGu B0uCc 1.00  6.00
#S0gCc S0gGu 1.00 14.00
S0gCc B0gGu 1.00 10.00
B0gCc S0gGu 1.00 10.00
B0gCc B0gGu 1.00  6.00
#S0cCc S0gGu 1.00 14.00
S0cCc B0gGu 1.00 10.00
B0cCc S0gGu 1.00 10.00
B0cCc B0gGu 1.00  6.00
#S0gGu S0tCc 1.00 14.00
S0gGu B0tCc 1.00 10.00
B0gGu S0tCc 1.00 10.00
B0gGu B0tCc 1.00  6.00
#S05Cc S0gGg 1.00 14.00
S05Cc B0gGg 1.00 10.00
B05Cc S0gGg 1.00 10.00
B05Cc B0gGg 1.00  6.00
#S0aCc S0gGg 1.00 14.00
S0aCc B0gGg 1.00 10.00
B0aCc S0gGg 1.00 10.00
B0aCc B0gGg 1.00  6.00
#S0gGg S0uCc 1.00 14.00
S0gGg B0uCc 1.00 10.00
B0gGg S0uCc 1.00 10.00
B0gGg B0uCc 1.00  6.00
#S0gCc S0gGg 1.00 14.00
S0gCc B0gGg 1.00 10.00
B0gCc S0gGg 1.00 10.00
B0gCc B0gGg 1.00  6.00
#S0cCa S0gGg 1.00 14.00
S0cCa B0gGg 1.00 10.00
B0cCa S0gGg 1.00 10.00
B0cCa B0gGg 1.00  6.00
#S0cCu S0gGg 1.00 14.00
S0cCu B0gGg 1.00 10.00
B0cCu S0gGg 1.00 10.00
B0cCu B0gGg 1.00  6.00
#S0cCg S0gGg 1.00 14.00
S0cCg B0gGg 1.00 10.00
B0cCg S0gGg 1.00 10.00
B0cCg B0gGg 1.00  6.00
#S0cCc S0gGg 2.00 14.00
S0cCc B0gGg 2.00 10.00
B0cCc S0gGg 2.00 10.00
B0cCc B0gGg 2.00  6.00
#S0cCt S0gGg 1.00 14.00
S0cCt B0gGg 1.00 10.00
B0cCt S0gGg 1.00 10.00
B0cCt B0gGg 1.00  6.00
#S0cC3 S0gGg 1.00 14.00
S0cC3 B0gGg 1.00 10.00
B0cC3 S0gGg 1.00 10.00
B0cC3 B0gGg 1.00  6.00
#S0gGg S0tCc 1.00 14.00
S0gGg B0tCc 1.00 10.00
B0gGg S0tCc 1.00 10.00
B0gGg B0tCc 1.00  6.00
#S05Cc S0gGc 1.00 14.00
S05Cc B0gGc 1.00 10.00
B05Cc S0gGc 1.00 10.00
B05Cc B0gGc 1.00  6.00
#S0aCc S0gGc 1.00 14.00
S0aCc B0gGc 1.00 10.00
B0aCc S0gGc 1.00 10.00
B0aCc B0gGc 1.00  6.00
#S0gGc S0uCc 1.00 14.00
S0gGc B0uCc 1.00 10.00
B0gGc S0uCc 1.00 10.00
B0gGc B0uCc 1.00  6.00
#S0gCa S0gGc 1.00 14.00
S0gCa B0gGc 1.00 10.00
B0gCa S0gGc 1.00 10.00
B0gCa B0gGc 1.00  6.00
#S0gCu S0gGc 1.00 14.00
S0gCu B0gGc 1.00 10.00
B0gCu S0gGc 1.00 10.00
B0gCu B0gGc 1.00  6.00
#S0gCg S0gGc 1.00 14.00
S0gCg B0gGc 1.00 10.00
B0gCg S0gGc 1.00 10.00
B0gCg B0gGc 1.00  6.00
#S0gCc S0gGc 2.00 14.00
S0gCc B0gGc 2.00 10.00
B0gCc S0gGc 2.00 10.00
B0gCc B0gGc 2.00  6.00
#S0gCt S0gGc 1.00 14.00
S0gCt B0gGc 1.00 10.00
B0gCt S0gGc 1.00 10.00
B0gCt B0gGc 1.00  6.00
#S0gC3 S0gGc 1.00 14.00
S0gC3 B0gGc 1.00 10.00
B0gC3 S0gGc 1.00 10.00
B0gC3 B0gGc 1.00  6.00
#S0cCc S0gGc 1.00 14.00
S0cCc B0gGc 1.00 10.00
B0cCc S0gGc 1.00 10.00
B0cCc B0gGc 1.00  6.00
#S0gGc S0tCc 1.00 14.00
S0gGc B0tCc 1.00 10.00
B0gGc S0tCc 1.00 10.00
B0gGc B0tCc 1.00  6.00
#S05Cc S0gGt 1.00 14.00
S05Cc B0gGt 1.00 10.00
B05Cc S0gGt 1.00 10.00
B05Cc B0gGt 1.00  6.00
#S0aCa S0gGt 1.00 14.00
S0aCa B0gGt 1.00 10.00
B0aCa S0gGt 1.00 10.00
B0aCa B0gGt 1.00  6.00
#S0aCu S0gGt 1.00 14.00
S0aCu B0gGt 1.00 10.00
B0aCu S0gGt 1.00 10.00
B0aCu B0gGt 1.00  6.00
#S0aCg S0gGt 1.00 14.00
S0aCg B0gGt 1.00 10.00
B0aCg S0gGt 1.00 10.00
B0aCg B0gGt 1.00  6.00
#S0aCc S0gGt 2.00 14.00
S0aCc B0gGt 2.00 10.00
B0aCc S0gGt 2.00 10.00
B0aCc B0gGt 2.00  6.00
#S0aCt S0gGt 1.00 14.00
S0aCt B0gGt 1.00 10.00
B0aCt S0gGt 1.00 10.00
B0aCt B0gGt 1.00  6.00
#S0aC3 S0gGt 1.00 14.00
S0aC3 B0gGt 1.00 10.00
B0aC3 S0gGt 1.00 10.00
B0aC3 B0gGt 1.00  6.00
#S0gGt S0uCc 1.00 14.00
S0gGt B0uCc 1.00 10.00
B0gGt S0uCc 1.00 10.00
B0gGt B0uCc 1.00  6.00
#S0gCc S0gGt 1.00 14.00
S0gCc B0gGt 1.00 10.00
B0gCc S0gGt 1.00 10.00
B0gCc B0gGt 1.00  6.00
#S0cCc S0gGt 1.00 14.00
S0cCc B0gGt 1.00 10.00
B0cCc S0gGt 1.00 10.00
B0cCc B0gGt 1.00  6.00
#S0gGt S0tCc 1.00 14.00
S0gGt B0tCc 1.00 10.00
B0gGt S0tCc 1.00 10.00
B0gGt B0tCc 1.00  6.00
#S05Cc S0gG3 1.00 14.00
S05Cc B0gG3 1.00 10.00
B05Cc S0gG3 1.00 10.00
B05Cc B0gG3 1.00  6.00
#S0aCc S0gG3 1.00 14.00
S0aCc B0gG3 1.00 10.00
B0aCc S0gG3 1.00 10.00
B0aCc B0gG3 1.00  6.00
#S0gG3 S0uCc 1.00 14.00
S0gG3 B0uCc 1.00 10.00
B0gG3 S0uCc 1.00 10.00
B0gG3 B0uCc 1.00  6.00
#S0gCc S0gG3 1.00 14.00
S0gCc B0gG3 1.00 10.00
B0gCc S0gG3 1.00 10.00
B0gCc B0gG3 1.00  6.00
#S0cCc S0gG3 1.00 14.00
S0cCc B0gG3 1.00 10.00
B0cCc S0gG3 1.00 10.00
B0cCc B0gG3 1.00  6.00
#S0gG3 S0tCc 1.00 14.00
S0gG3 B0tCc 1.00 10.00
B0gG3 S0tCc 1.00 10.00
B0gG3 B0tCc 1.00  6.00
#S05Cg S0cGa 1.00 14.00
S05Cg B0cGa 1.00 10.00
B05Cg S0cGa 1.00 10.00
B05Cg B0cGa 1.00  6.00
#S0aCg S0cGa 1.00 14.00
S0aCg B0cGa 1.00 10.00
B0aCg S0cGa 1.00 10.00
B0aCg B0cGa 1.00  6.00
#S0cGa S0uCa 1.00 14.00
S0cGa B0uCa 1.00 10.00
B0cGa S0uCa 1.00 10.00
B0cGa B0uCa 1.00  6.00
#S0cGa S0uCu 1.00 14.00
S0cGa B0uCu 1.00 10.00
B0cGa S0uCu 1.00 10.00
B0cGa B0uCu 1.00  6.00
#S0cGa S0uCg 2.00 14.00
S0cGa B0uCg 2.00 10.00
B0cGa S0uCg 2.00 10.00
B0cGa B0uCg 2.00  6.00
#S0cGa S0uCc 1.00 14.00
S0cGa B0uCc 1.00 10.00
B0cGa S0uCc 1.00 10.00
B0cGa B0uCc 1.00  6.00
#S0cGa S0uCt 1.00 14.00
S0cGa B0uCt 1.00 10.00
B0cGa S0uCt 1.00 10.00
B0cGa B0uCt 1.00  6.00
#S0cGa S0uC3 1.00 14.00
S0cGa B0uC3 1.00 10.00
B0cGa S0uC3 1.00 10.00
B0cGa B0uC3 1.00  6.00
#S0cGa S0gCg 1.00 14.00
S0cGa B0gCg 1.00 10.00
B0cGa S0gCg 1.00 10.00
B0cGa B0gCg 1.00  6.00
#S0cCg S0cGa 1.00 14.00
S0cCg B0cGa 1.00 10.00
B0cCg S0cGa 1.00 10.00
B0cCg B0cGa 1.00  6.00
#S0cGa S0tCa 1.00 14.00
S0cGa B0tCa 1.00 10.00
B0cGa S0tCa 1.00 10.00
B0cGa B0tCa 1.00  6.00
#S0cGa S0tCu 1.00 14.00
S0cGa B0tCu 1.00 10.00
B0cGa S0tCu 1.00 10.00
B0cGa B0tCu 1.00  6.00
#S0cGa S0tCg 2.00 14.00
S0cGa B0tCg 2.00 10.00
B0cGa S0tCg 2.00 10.00
B0cGa B0tCg 2.00  6.00
#S0cGa S0tCc 1.00 14.00
S0cGa B0tCc 1.00 10.00
B0cGa S0tCc 1.00 10.00
B0cGa B0tCc 1.00  6.00
#S0cGa S0tCt 1.00 14.00
S0cGa B0tCt 1.00 10.00
B0cGa S0tCt 1.00 10.00
B0cGa B0tCt 1.00  6.00
#S0cGa S0tC3 1.00 14.00
S0cGa B0tC3 1.00 10.00
B0cGa S0tC3 1.00 10.00
B0cGa B0tC3 1.00  6.00
#S05Cg S0cGu 1.00 14.00
S05Cg B0cGu 1.00 10.00
B05Cg S0cGu 1.00 10.00
B05Cg B0cGu 1.00  6.00
#S0aCa S0cGu 1.00 14.00
S0aCa B0cGu 1.00 10.00
B0aCa S0cGu 1.00 10.00
B0aCa B0cGu 1.00  6.00
#S0aCu S0cGu 1.00 14.00
S0aCu B0cGu 1.00 10.00
B0aCu S0cGu 1.00 10.00
B0aCu B0cGu 1.00  6.00
#S0aCg S0cGu 2.00 14.00
S0aCg B0cGu 2.00 10.00
B0aCg S0cGu 2.00 10.00
B0aCg B0cGu 2.00  6.00
#S0aCc S0cGu 1.00 14.00
S0aCc B0cGu 1.00 10.00
B0aCc S0cGu 1.00 10.00
B0aCc B0cGu 1.00  6.00
#S0aCt S0cGu 1.00 14.00
S0aCt B0cGu 1.00 10.00
B0aCt S0cGu 1.00 10.00
B0aCt B0cGu 1.00  6.00
#S0aC3 S0cGu 1.00 14.00
S0aC3 B0cGu 1.00 10.00
B0aC3 S0cGu 1.00 10.00
B0aC3 B0cGu 1.00  6.00
#S0cGu S0uCg 1.00 14.00
S0cGu B0uCg 1.00 10.00
B0cGu S0uCg 1.00 10.00
B0cGu B0uCg 1.00  6.00
#S0cGu S0gCg 1.00 14.00
S0cGu B0gCg 1.00 10.00
B0cGu S0gCg 1.00 10.00
B0cGu B0gCg 1.00  6.00
#S0cCg S0cGu 1.00 14.00
S0cCg B0cGu 1.00 10.00
B0cCg S0cGu 1.00 10.00
B0cCg B0cGu 1.00  6.00
#S0cGu S0tCg 1.00 14.00
